src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.129,192.168.10.130,52780,8888,6,2025-06-22 13:58:22,122.48308849334717,18.451526882609226,0.2694249500557984,0.13879467124086586,0.13063027881493258,17,16,1158,1102,74,66,68.11764705882354,2.6095380015080982,76,66,68.875,3.9350190596742984,76,66,68.48484848484848,3.3404881889747076,11.158861340679522,340,320,20,7,3.827596515417099,55.73885798454285,0.0,9.65056497443611,66.74423050880432,8.230760097503662,0.0,4.17151440680027,1.9982495781871559,122.48276257514954,55.73945999145508,3.293355941772461,8.16551750500997,12.777751284006918,7,7,0,0,1,3,0,14,31,0,0,0.9411764705882353,68.48484848484848,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.11764705882354,68.875,0,17,16,1158,1102
