src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.130,192.168.10.129,80,54039,6,2025-06-22 13:39:43,100.95282340049744,2.9716850890821322,0.04952808481803554,0.029716850890821322,0.019811233927214216,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,25.23820585012436,70.69316911697388,0.0,26.960579584484172,100.95282340049744,100.95282340049744,0.0,50.47641170024872,50.47641170024872,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0.6666666666666666,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.129,192.168.10.130,54384,80,6,2025-06-22 13:39:43,100.97294402122498,1.7826557573894566,0.029710929289824276,0.029710929289824276,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,50.48647201061249,100.97294402122498,0.0,50.48647201061249,100.97294402122498,100.97294402122498,0.0,50.48647201061249,50.48647201061249,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,54662,80,6,2025-06-22 13:39:43,100.9892225265503,2.376491213573839,0.03960818689289732,0.03960818689289732,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,33.66307417551676,90.97953081130981,0.0,40.73434777531608,100.9892225265503,90.97953081130981,0.0,33.66307417551676,40.73434777531608,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,27080,6,2025-06-22 13:39:46,95.78859090805054,3.1318969947890376,0.052198283246483956,0.04175862659718717,0.010439656649296792,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,23.947147727012634,54.72700333595276,0.0,21.061644001578678,85.9854028224945,54.72700333595276,0.0,28.6618009408315,22.4175224105168,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0.25,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.130,192.168.10.129,80,27081,6,2025-06-22 13:39:46,95.78859066963196,3.1318970025843544,0.05219828337640591,0.031318970025843544,0.020879313350562364,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,23.94714766740799,71.00934433937073,0.0,27.698593263369606,85.98540258407593,85.98540258407593,0.0,42.992701292037964,42.992701292037964,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0.6666666666666666,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.130,192.168.10.129,80,36261,6,2025-06-22 13:39:47,95.97616219520569,1.8754656977625177,0.0312577616293753,0.0312577616293753,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.988081097602844,95.97616219520569,0.0,47.988081097602844,95.97616219520569,95.97616219520569,0.0,47.988081097602844,47.988081097602844,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,38123,80,6,2025-06-22 13:39:47,96.01508283615112,1.8747054596325077,0.03124509099387513,0.02083006066258342,0.01041503033129171,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,48.00754141807556,96.01508283615112,0.0,48.00754141807556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,37727,6,2025-06-22 13:39:47,95.93132996559143,2.50178956224294,0.041696492704048994,0.041696492704048994,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,31.977109988530476,64.88232660293579,0.0,26.496227565249765,95.93132996559143,64.88232660293579,0.0,31.977109988530476,26.496227565249765,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,37741,6,2025-06-22 13:39:47,95.9268069267273,1.8764306429743998,0.03127384404957333,0.03127384404957333,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96340346336365,95.9268069267273,0.0,47.96340346336365,95.9268069267273,95.9268069267273,0.0,47.96340346336365,47.96340346336365,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,37747,6,2025-06-22 13:39:47,95.92879486083984,1.876391757668998,0.03127319596114996,0.03127319596114996,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96439743041992,95.92879486083984,0.0,47.96439743041992,95.92879486083984,95.92879486083984,0.0,47.96439743041992,47.96439743041992,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,39278,80,6,2025-06-22 13:39:47,95.99941492080688,1.8750114273976357,0.03125019045662726,0.03125019045662726,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.99970746040344,95.99941492080688,0.0,47.99970746040344,95.99941492080688,95.99941492080688,0.0,47.99970746040344,47.99970746040344,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,40673,80,6,2025-06-22 13:39:47,95.9928605556488,2.5001859368579566,0.041669765614299276,0.020834882807149638,0.020834882807149638,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,31.997620185216267,80.88085389137268,0.0,35.11192664924851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.130,192.168.10.129,80,40875,6,2025-06-22 13:39:47,95.94862818717957,1.8760038929253935,0.03126673154875656,0.03126673154875656,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.97431409358978,95.94862818717957,0.0,47.97431409358978,95.94862818717957,95.94862818717957,0.0,47.97431409358978,47.97431409358978,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,41915,80,6,2025-06-22 13:39:47,96.01874446868896,3.1243899476089054,0.05207316579348176,0.031243899476089056,0.020829266317392705,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,24.00468611717224,64.41512417793274,0.0,25.246421872763158,96.01874446868896,96.01874446868896,0.0,48.00937223434448,48.00937223434448,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0.6666666666666666,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.129,192.168.10.130,42486,80,6,2025-06-22 13:39:47,96.00469064712524,1.8749083902744694,0.031248473171241156,0.031248473171241156,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,48.00234532356262,96.00469064712524,0.0,48.00234532356262,96.00469064712524,96.00469064712524,0.0,48.00234532356262,48.00234532356262,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,42941,80,6,2025-06-22 13:39:47,95.94238543510437,1.8761259602175764,0.031268766003626276,0.031268766003626276,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.971192717552185,95.94238543510437,0.0,47.971192717552185,95.94238543510437,95.94238543510437,0.0,47.971192717552185,47.971192717552185,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,44957,80,6,2025-06-22 13:39:47,95.9909975528717,1.875175845535476,0.0312529307589246,0.020835287172616398,0.010417643586308199,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,47.99549877643585,95.9909975528717,0.0,47.99549877643585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,45481,80,6,2025-06-22 13:39:47,96.02653312683105,1.874481918057559,0.031241365300959317,0.031241365300959317,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,48.01326656341553,96.02653312683105,0.0,48.01326656341553,96.02653312683105,96.02653312683105,0.0,48.01326656341553,48.01326656341553,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,46557,80,6,2025-06-22 13:39:47,96.04960560798645,1.87403164084448,0.03123386068074133,0.020822573787160886,0.010411286893580443,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,48.024802803993225,96.04960560798645,0.0,48.024802803993225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,47019,80,6,2025-06-22 13:39:47,96.01623797416687,3.1244715095035787,0.052074525158392976,0.04165962012671438,0.010414905031678596,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,24.004059493541718,45.05274415016174,0.0,16.448534001152197,65.12117576599121,45.05274415016174,0.0,21.707058588663738,18.429166424123444,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.129,192.168.10.130,48087,80,6,2025-06-22 13:39:47,96.01271796226501,1.8747516352025753,0.031245860586709587,0.02083057372447306,0.01041528686223653,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,48.00635898113251,96.01271796226501,0.0,48.00635898113251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,48365,80,6,2025-06-22 13:39:48,95.9393265247345,1.8761857782438518,0.03126976297073086,0.03126976297073086,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96966326236725,95.9393265247345,0.0,47.96966326236725,95.9393265247345,95.9393265247345,0.0,47.96966326236725,47.96966326236725,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,48413,6,2025-06-22 13:39:48,95.92990374565125,1.8763700678492536,0.03127283446415423,0.03127283446415423,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96495187282562,95.92990374565125,0.0,47.96495187282562,95.92990374565125,95.92990374565125,0.0,47.96495187282562,47.96495187282562,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,49734,80,6,2025-06-22 13:39:48,95.9754855632782,2.500638559851454,0.041677309330857566,0.041677309330857566,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,31.99182852109273,80.81864380836487,0.0,35.07587852374635,95.9754855632782,80.81864380836487,0.0,31.99182852109273,35.07587852374635,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,49937,80,6,2025-06-22 13:39:48,95.92859411239624,2.501860912490808,0.0416976818748468,0.0208488409374234,0.0208488409374234,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,31.976198037465412,75.54591083526611,0.0,31.912415027760787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,49938,80,6,2025-06-22 13:39:48,95.92859435081482,2.501860906272744,0.0416976817712124,0.0208488408856062,0.0208488408856062,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,31.976198116938274,53.988444089889526,0.0,23.139407663947512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.130,192.168.10.129,80,49398,6,2025-06-22 13:39:48,95.88290071487427,3.7545797771651412,0.06257632961941902,0.03128816480970951,0.03128816480970951,3,3,180,180,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,60,20,3,19.176580142974853,41.854358196258545,0.0,13.953289715434947,95.88290071487427,95.88290071487427,0.0,47.941450357437134,47.941450357437134,33.65237855911255,23.109538316726685,10.542840242385864,16.826189279556274,6.28334903717041,0,0,0,0,0,3,3,0,3,0,0,1.0,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,3,180,180
192.168.10.129,192.168.10.130,49952,80,6,2025-06-22 13:39:48,95.92047572135925,2.502072661703424,0.041701211028390396,0.041701211028390396,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,31.97349190711975,75.54085540771484,0.0,31.91048524468424,95.92047572135925,75.54085540771484,0.0,31.97349190711975,31.91048524468424,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,49399,6,2025-06-22 13:39:48,95.88289213180542,2.503053408840484,0.04171755681400807,0.031288167610506054,0.010429389203502018,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,31.96096404393514,54.0285427570343,0.0,23.1398669412837,95.88289213180542,95.88289213180542,0.0,47.94144606590271,47.94144606590271,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0.3333333333333333,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,50294,80,6,2025-06-22 13:39:48,95.92887139320374,1.8763902606775842,0.031273171011293066,0.031273171011293066,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96443569660187,95.92887139320374,0.0,47.96443569660187,95.92887139320374,95.92887139320374,0.0,47.96443569660187,47.96443569660187,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,50295,80,6,2025-06-22 13:39:48,95.92887091636658,1.876390270004626,0.03127317116674377,0.03127317116674377,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96443545818329,95.92887091636658,0.0,47.96443545818329,95.92887091636658,95.92887091636658,0.0,47.96443545818329,47.96443545818329,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,52089,6,2025-06-22 13:39:48,95.95622277259827,2.5011405520699133,0.04168567586783189,0.031264256900873914,0.010421418966957972,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,31.98540759086609,75.53737115859985,0.0,31.904153577682518,95.95622277259827,95.95622277259827,0.0,47.97811138629913,47.97811138629913,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0.3333333333333333,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.130,192.168.10.129,80,52210,6,2025-06-22 13:39:48,95.88941359519958,1.8771623816563954,0.03128603969427326,0.02085735979618217,0.010428679898091086,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,47.94470679759979,95.88941359519958,0.0,47.94470679759979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,52386,80,6,2025-06-22 13:39:48,95.93778014183044,1.8762160197358688,0.03127026699559782,0.03127026699559782,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96889007091522,95.93778014183044,0.0,47.96889007091522,95.93778014183044,95.93778014183044,0.0,47.96889007091522,47.96889007091522,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,52387,80,6,2025-06-22 13:39:48,95.93777990341187,1.8762160243985238,0.03127026707330873,0.03127026707330873,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.96888995170593,95.93777990341187,0.0,47.96888995170593,95.93777990341187,95.93777990341187,0.0,47.96888995170593,47.96888995170593,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,52388,80,6,2025-06-22 13:39:48,95.93779349327087,2.501621011502977,0.04169368352504962,0.04169368352504962,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,31.979264497756958,80.72648811340332,0.0,35.02441824894236,95.93779349327087,80.72648811340332,0.0,31.979264497756958,35.02441824894236,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,53903,6,2025-06-22 13:39:48,95.91340804100037,1.8766927760825152,0.03127821293470858,0.03127821293470858,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.95670402050018,95.91340804100037,0.0,47.95670402050018,95.91340804100037,95.91340804100037,0.0,47.95670402050018,47.95670402050018,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,55108,80,6,2025-06-22 13:39:48,95.96686697006226,1.8756473529155917,0.03126078921525986,0.020840526143506573,0.010420263071753286,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,47.98343348503113,95.96686697006226,0.0,47.98343348503113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,25297,6,2025-06-22 13:39:51,90.7625982761383,1.9831957592527671,0.03305326265421279,0.022035508436141858,0.011017754218070929,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.38129913806915,90.7625982761383,0.0,45.38129913806915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,26133,6,2025-06-22 13:39:51,90.81048798561096,1.9821499035278969,0.03303583172546495,0.03303583172546495,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.40524399280548,90.81048798561096,0.0,45.40524399280548,90.81048798561096,90.81048798561096,0.0,45.40524399280548,45.40524399280548,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,37644,80,6,2025-06-22 13:39:52,90.91604256629944,1.9798486044829453,0.032997476741382425,0.021998317827588282,0.010999158913794141,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.45802128314972,90.91604256629944,0.0,45.45802128314972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,38582,80,6,2025-06-22 13:39:52,90.93593382835388,1.9794155337950232,0.03299025889658372,0.03299025889658372,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.46796691417694,90.93593382835388,0.0,45.46796691417694,90.93593382835388,90.93593382835388,0.0,45.46796691417694,45.46796691417694,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,38583,80,6,2025-06-22 13:39:52,90.93593406677246,1.9794155286053317,0.03299025881008886,0.03299025881008886,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.46796703338623,90.93593406677246,0.0,45.46796703338623,90.93593406677246,90.93593406677246,0.0,45.46796703338623,45.46796703338623,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,38584,80,6,2025-06-22 13:39:52,90.93589663505554,2.6392217911829623,0.04398702985304937,0.04398702985304937,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.311965545018513,54.09418725967407,0.0,22.561374658012213,90.93589663505554,54.09418725967407,0.0,30.311965545018513,22.561374658012213,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,38585,80,6,2025-06-22 13:39:52,90.93589663505554,1.9794163433872216,0.03299027238978703,0.03299027238978703,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.46794831752777,90.93589663505554,0.0,45.46794831752777,90.93589663505554,90.93589663505554,0.0,45.46794831752777,45.46794831752777,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,38693,80,6,2025-06-22 13:39:52,90.9056293964386,1.980075394616341,0.03300125657693902,0.03300125657693902,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.4528146982193,90.9056293964386,0.0,45.4528146982193,90.9056293964386,90.9056293964386,0.0,45.4528146982193,45.4528146982193,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,39647,6,2025-06-22 13:39:52,90.91295886039734,1.9799157596047612,0.032998595993412684,0.021999063995608456,0.010999531997804228,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.45647943019867,90.91295886039734,0.0,45.45647943019867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
